time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,horizontalError,depthError,magError,magNst
2023-02-06T17:46:49.824Z,38.088,37.845,10.0,4.5,mb,72.0,83.0,1.044,1.12,us,us6000jm13,2023-03-08T19:26:42.040Z,"2 km W of Do?an?ehir, Turkey",3.39,1.754,0.098,30.0
2023-02-06T18:02:44.660Z,38.102,36.529,10.0,4.4,mb,59.0,46.0,0.317,0.77,us,us6000jm1n,2023-03-08T19:29:59.040Z,"9 km NNE of Göksun, Turkey",5.14,1.893,0.098,30.0
2023-02-06T18:03:53.807Z,37.978,36.446,10.0,5.2,mww,119.0,20.0,0.405,0.76,us,us6000jm1p,2023-03-21T18:32:40.040Z,Central Turkey,4.96,1.324,0.098,10.0
2023-02-06T18:13:22.718Z,-33.952,-70.496,105.659,4.0,mb,31.0,115.0,0.101,0.31,us,us6000jm1q,2023-03-08T19:34:31.040Z,"25 km ENE of Graneros, Chile",5.68,3.935,0.258,4.0
2023-02-06T18:42:39.863Z,59.888,-151.952,65.0,2.5,ml,,,,0.66,ak,ak0231phuqa9,2023-03-08T16:23:04.040Z,"13 km WSW of Happy Valley, Alaska",,0.2,,
2023-02-06T18:48:48.804Z,38.181,38.159,10.0,4.2,mb,41.0,72.0,0.906,0.63,us,us6000jnul,2023-03-28T19:37:36.040Z,"14 km SSW of Ye?ilyurt, Turkey",4.28,1.92,0.175,9.0
2023-02-06T18:49:54.341Z,36.929,36.726,10.0,4.1,mb,20.0,196.0,0.457,1.0,us,us6000jnw9,2023-03-16T14:46:25.040Z,"17 km WNW of Musabeyli, Turkey",4.58,1.938,0.213,6.0
2023-02-06T18:51:18.887Z,36.982,36.879,10.0,4.3,mb,41.0,57.0,0.326,0.67,us,us6000jnuk,2023-03-16T14:29:35.040Z,Turkey-Syria border region,3.85,1.622,0.16,11.0
2023-02-06T18:55:52.597Z,37.94,38.189,10.0,4.2,mb,19.0,91.0,0.707,0.82,us,us6000jnux,2023-03-08T19:56:44.040Z,eastern Turkey,3.59,1.936,0.529,1.0
2023-02-06T19:12:31.181Z,38.032,37.323,10.0,4.1,mb,34.0,70.0,0.805,0.71,us,us6000jnuy,2023-03-08T19:58:54.040Z,"12 km ESE of Ekinözü, Turkey",3.37,1.658,0.197,7.0
2023-02-06T19:15:47.865Z,37.989,36.392,10.0,4.4,mb,49.0,36.0,0.41,1.09,us,us6000jm1w,2023-03-28T19:45:50.040Z,"9 km WSW of Göksun, Turkey",2.19,1.88,0.112,23.0
2023-02-06T19:25:01.538Z,37.85,36.664,10.0,4.5,mb,36.0,44.0,0.37,0.8,us,us6000jnuz,2023-03-08T20:01:12.040Z,"23 km SE of Göksun, Turkey",4.6,1.422,0.156,12.0
2023-02-06T19:30:59.475Z,38.009,37.278,10.0,4.4,mb,70.0,80.0,0.786,0.68,us,us6000jm1z,2023-03-08T20:04:39.040Z,"9 km SE of Ekinözü, Turkey",5.66,1.79,0.092,34.0
2023-02-06T19:35:50.682Z,37.475,37.171,10.0,4.4,mb,69.0,51.0,0.304,0.62,us,us6000jm21,2023-03-28T17:31:57.040Z,"11 km W of Pazarc?k, Turkey",5.48,1.854,0.098,30.0
2023-02-06T19:40:17.531Z,38.053,38.188,14.987,4.6,mb,109.0,39.0,0.791,0.73,us,us6000jm2a,2023-03-28T19:48:03.040Z,"5 km NW of Çelikhan, Turkey",4.03,4.138,0.062,77.0
2023-02-06T19:49:40.207Z,38.096,36.647,10.0,4.3,mb,56.0,31.0,0.359,0.62,us,us6000jm28,2023-03-28T17:29:22.040Z,"15 km ENE of Göksun, Turkey",4.69,1.781,0.137,15.0
2023-02-06T20:05:35.061Z,38.035,36.312,10.0,4.7,mb,91.0,35.0,0.381,0.8,us,us6000jm29,2023-03-28T17:26:19.040Z,,4.33,1.81,0.059,88.0
2023-02-06T20:11:49.233Z,37.893,37.638,14.754,4.3,mb,45.0,90.0,0.702,0.9,us,us6000jnuq,2023-03-08T20:12:59.040Z,"12 km N of Gölba??, Turkey",4.9,5.204,0.177,9.0
2023-02-06T20:14:11.184Z,37.965,36.479,6.59,4.3,mb,55.0,46.0,0.399,0.73,us,us6000jm2k,2023-03-08T20:14:05.040Z,,4.35,3.494,0.111,23.0
2023-02-06T20:20:15.847Z,24.235,121.853,20.266,4.8,mb,78.0,98.0,0.244,0.83,us,us6000jm2l,2023-03-08T20:19:49.881Z,,4.45,3.372,0.057,96.0
2023-02-06T20:23:12.622Z,38.087,38.682,10.0,4.2,mb,36.0,62.0,0.655,0.74,us,us6000jnur,2023-03-28T17:23:13.040Z,"8 km NE of Sincik, Turkey",5.08,1.924,0.187,8.0
2023-02-06T20:37:51.917Z,37.259,37.102,10.0,5.3,mww,135.0,34.0,0.122,0.78,us,us6000jm2r,2023-03-28T17:20:07.040Z,"30 km SW of Pazarc?k, Turkey",5.15,1.767,0.071,19.0
2023-02-06T20:40:06.434Z,38.264,37.992,10.0,4.9,mb,44.0,68.0,1.052,0.76,us,us6000jnut,2023-03-08T20:28:55.040Z,,3.2,1.839,0.112,25.0
2023-02-06T20:44:00.230Z,38.006,36.577,10.0,5.0,mb,93.0,30.0,0.42,0.67,us,us6000jm2t,2023-03-28T17:07:23.040Z,"7 km ESE of Göksun, Turkey",2.29,1.795,0.058,95.0
2023-02-06T20:45:42.200Z,36.151,36.182,10.0,4.3,mb,28.0,99.0,1.312,0.55,us,us6000jnw4,2023-03-08T20:31:12.040Z,Turkey-Syria border region,3.94,1.909,0.187,8.0
2023-02-06T20:53:24.385Z,38.211,38.25,10.0,5.0,mb,115.0,32.0,0.892,0.9,us,us6000jm2v,2023-03-28T17:13:35.040Z,"9 km S of Ye?ilyurt, Turkey",4.45,1.698,0.051,124.0
2023-02-06T20:54:01.125Z,37.926,36.465,10.0,4.4,mb,28.0,62.0,0.359,1.12,us,us6000jnvx,2023-03-16T14:41:22.040Z,,3.07,1.916,0.17,11.0
2023-02-06T21:02:06.978Z,36.744,36.49,19.625,4.5,mb,80.0,68.0,0.717,0.78,us,us6000jm2x,2023-02-23T03:00:53.040Z,"6 km SSW of Hassa, Turkey",4.85,4.269,0.076,50.0
2023-02-06T21:15:18.245Z,38.072,37.034,10.235,4.9,mwr,135.0,47.0,0.589,0.66,us,us6000jm30,2023-02-23T02:46:50.040Z,"13 km W of Ekinözü, Turkey",4.77,3.056,0.052,35.0
2023-02-06T21:34:02.739Z,-24.316,-67.232,176.027,4.6,mb,31.0,66.0,1.611,0.96,us,us6000jm33,2023-02-22T05:53:57.040Z,"93 km W of San Antonio de los Cobres, Argentina",8.99,5.71,0.136,16.0
2023-02-06T21:43:57.728Z,52.219,-173.239,104.736,3.2,ml,19.0,188.0,0.514,0.4,us,us6000jpdz,2023-02-22T05:34:41.040Z,"65 km E of Atka, Alaska",12.72,11.66,0.097,14.0
2023-02-06T21:57:43.548Z,38.033,36.587,9.959,5.0,mb,166.0,27.0,0.397,0.59,us,us6000jm3c,2023-03-28T16:48:06.040Z,Central Turkey,5.54,1.944,0.048,135.0
2023-02-06T21:58:59.215Z,59.657,-152.456,73.6,3.3,ml,,,,0.91,ak,ak0231pjqhym,2023-02-20T00:01:20.040Z,"37 km WSW of Anchor Point, Alaska",,0.2,,
2023-02-06T22:09:51.889Z,38.081,36.899,10.236,4.1,mb,33.0,67.0,0.499,0.67,us,us6000jnuw,2023-02-19T23:51:02.040Z,"18 km S of Af?in, Turkey",2.75,6.787,0.165,10.0
2023-02-06T22:11:36.589Z,38.185,38.168,11.762,4.4,mb,74.0,72.0,0.905,0.8,us,us6000jm3f,2023-03-28T16:45:05.040Z,"14 km SSW of Ye?ilyurt, Turkey",2.94,3.99,0.079,46.0
2023-02-06T22:20:48.859Z,-8.863,-109.366,10.0,5.0,mb,74.0,112.0,28.343,0.53,us,us6000jm3s,2023-02-19T23:20:25.990Z,central East Pacific Rise,15.0,1.853,0.072,61.0
2023-02-06T22:26:19.224Z,37.951,37.423,16.606,4.3,mb,62.0,68.0,0.608,0.62,us,us6000jm3l,2023-03-28T16:29:51.040Z,Central Turkey,3.69,4.23,0.086,38.0
2023-02-06T22:29:39.276Z,38.044,36.409,6.339,4.5,mb,100.0,28.0,0.362,0.54,us,us6000jm3n,2023-03-28T16:42:47.040Z,"8 km WNW of Göksun, Turkey",3.31,2.997,0.067,66.0
2023-02-06T22:44:54.848Z,38.061,36.564,13.174,4.2,mb,26.0,75.0,0.364,0.42,us,us6000jnv1,2023-02-19T22:36:45.040Z,"7 km NE of Göksun, Turkey",2.3,1.306,0.199,7.0
2023-02-06T22:47:13.544Z,-8.79,-109.197,10.0,4.7,mb,46.0,112.0,31.113,0.46,us,us6000jnv9,2023-02-19T05:08:37.040Z,central East Pacific Rise,9.63,1.75,0.094,34.0
2023-02-06T22:55:27.276Z,37.934,36.625,11.221,4.0,mb,33.0,74.0,0.417,0.67,us,us6000jnv2,2023-02-19T04:43:54.040Z,"14 km SE of Göksun, Turkey",2.31,5.325,0.15,12.0
2023-02-06T23:13:30.078Z,37.982,37.401,10.0,4.2,mb,41.0,69.0,0.62,0.83,us,us6000jnv4,2023-03-28T16:39:32.040Z,"4 km WNW of Nurhak, Turkey",2.38,1.926,0.2,7.0
2023-02-06T23:29:14.993Z,35.604,35.36,10.855,4.5,mwr,81.0,43.0,1.779,0.56,us,us6000jm3x,2023-03-28T16:34:02.040Z,"39 km WNW of Latakia, Syria",5.02,2.721,0.08,15.0
2023-02-06T23:51:38.972Z,-24.987,-176.87,90.233,4.6,mb,47.0,49.0,4.098,0.66,us,us6000jnv7,2023-02-20T02:46:05.040Z,south of the Fiji Islands,10.11,6.668,0.081,46.0
2023-02-07T00:20:16.237Z,37.843,36.615,10.0,4.2,mb,53.0,34.0,0.339,0.74,us,us6000jp3d,2023-02-20T03:07:13.040Z,"22 km SSE of Göksun, Turkey",3.52,1.635,0.112,22.0
2023-02-07T00:35:51.557Z,-7.244,106.007,50.524,5.4,mb,161.0,53.0,4.174,0.55,us,us6000jm4c,2023-03-17T00:18:41.452Z,"66 km WSW of Pelabuhanratu, Indonesia",7.91,2.626,0.044,179.0
2023-02-07T00:44:14.350Z,4.341,-74.276,8.529,3.8,mb,8.0,153.0,0.503,0.85,us,us6000jm8v,2023-02-26T04:33:54.836Z,"4 km NE of Pasca, Colombia",6.07,4.805,0.506,1.0
2023-02-07T01:05:35.234Z,-55.305,155.779,10.0,4.4,mb,18.0,109.0,1.997,0.47,us,us6000jp3n,2023-02-27T23:35:21.040Z,Macquarie Island region,6.94,1.941,0.149,13.0
2023-02-07T01:18:07.375Z,38.02,36.462,10.0,4.3,mb,23.0,66.0,0.389,0.89,us,us6000jp3f,2023-03-15T23:33:41.040Z,Central Turkey,1.3,1.928,0.201,7.0
2023-02-07T01:29:18.918Z,38.09,36.769,10.0,4.2,mb,62.0,36.0,0.42,0.78,us,us6000jm4r,2023-03-15T23:35:31.040Z,"21 km SW of Af?in, Turkey",2.41,1.897,0.121,19.0
2023-02-07T01:30:42.552Z,-7.074,129.417,99.774,4.1,mb,20.0,81.0,2.072,0.91,us,us6000jm4s,2023-03-15T23:38:12.040Z,"Kepulauan Babar, Indonesia",6.51,9.715,0.175,9.0
2023-02-07T01:32:00.826Z,38.015,36.554,10.0,4.4,mb,31.0,56.0,0.406,0.55,us,us6000jp3g,2023-03-15T23:47:47.040Z,"5 km E of Göksun, Turkey",3.9,1.9,0.169,10.0
2023-02-07T01:34:29.191Z,37.433,37.052,10.0,4.4,mb,46.0,111.0,0.141,0.76,us,us6000jm4x,2023-02-28T00:28:42.954Z,"20 km SSE of Kahramanmara?, Turkey",5.7,1.928,0.123,19.0
2023-02-07T02:01:20.555Z,-5.841,151.427,10.0,4.3,mb,15.0,155.0,1.796,0.26,us,us6000jp3h,2023-03-15T23:50:24.040Z,"146 km ESE of Kimbe, Papua New Guinea",13.62,1.966,0.168,13.0
2023-02-07T02:12:35.034Z,-18.12,-178.217,601.967,4.3,mb,28.0,42.0,3.571,0.57,us,us6000jm50,2023-02-28T01:07:30.040Z,"261 km E of Levuka, Fiji",8.57,8.405,0.153,12.0
2023-02-07T02:28:20.753Z,38.026,37.509,10.0,4.1,mb,30.0,118.0,0.71,0.8,us,us6000jp53,2023-03-15T23:53:19.040Z,"9 km NE of Nurhak, Turkey",3.75,1.925,0.214,6.0
2023-02-07T02:29:34.087Z,14.062,145.078,110.678,5.0,mb,75.0,64.0,0.512,0.67,us,us6000jm51,2023-03-28T02:39:39.553Z,"61 km NNE of Yigo Village, Guam",10.52,4.523,0.034,278.0
2023-02-07T02:30:56.621Z,26.83,55.224,10.0,4.2,mb,27.0,97.0,2.075,0.83,us,us6000jm52,2023-03-15T23:55:22.040Z,"45 km NE of Bandar-e Lengeh, Iran",5.42,1.928,0.137,15.0
2023-02-07T02:39:03.939Z,38.604,37.515,15.268,4.2,mb,36.0,64.0,1.328,0.64,us,us6000jm53,2023-02-28T02:27:37.040Z,"6 km N of Darende, Turkey",4.04,5.081,0.167,10.0
2023-02-07T02:43:27.973Z,38.104,36.908,10.0,4.4,mb,41.0,45.0,0.961,0.75,us,us6000jm54,2023-02-28T02:38:07.040Z,"15 km S of Af?in, Turkey",2.64,1.885,0.134,16.0
2023-02-07T02:46:20.923Z,45.003,81.017,47.478,4.1,mb,23.0,91.0,1.926,0.36,us,us6000jm56,2023-03-16T00:02:21.040Z,"97 km ESE of Sarkand, Kazakhstan",7.55,4.075,0.175,9.0
2023-02-07T02:47:37.075Z,35.968,35.985,10.0,4.8,mb,109.0,47.0,1.555,0.88,us,us6000jm55,2023-03-28T16:17:13.040Z,Near the coast of Syria,5.33,1.839,0.06,86.0
2023-02-07T02:53:29.007Z,38.039,36.573,10.0,4.4,mb,63.0,48.0,0.388,0.38,us,us6000jm57,2023-02-28T04:10:45.040Z,"6 km ENE of Göksun, Turkey",3.61,1.861,0.12,20.0
2023-02-07T02:56:17.992Z,6.809,-73.022,159.15,4.6,mb,128.0,35.0,0.912,0.57,us,us6000jm59,2023-03-16T00:17:20.040Z,"8 km NW of Cepitá, Colombia",6.29,4.431,0.056,96.0
2023-02-07T03:02:54.008Z,37.337,37.12,10.0,4.3,mb,24.0,76.0,0.18,0.65,us,us6000jm5a,2023-03-16T00:28:09.040Z,"23 km SW of Pazarc?k, Turkey",3.71,1.643,0.178,9.0
2023-02-07T03:08:57.332Z,37.936,37.623,10.0,4.7,mb,99.0,55.0,0.83,0.71,us,us6000jm5c,2023-03-28T20:04:31.040Z,"16 km E of Nurhak, Turkey",4.98,1.84,0.085,42.0
2023-02-07T03:13:12.754Z,37.764,37.731,10.0,5.5,mww,136.0,45.0,0.722,0.58,us,us6000jm5e,2023-02-28T04:52:01.523Z,Central Turkey,5.01,1.719,0.062,25.0
2023-02-07T03:16:16.365Z,37.609,37.376,10.0,4.6,mb,42.0,99.0,0.392,0.56,us,us6000jp3y,2023-02-28T05:02:09.040Z,"15 km NNE of Pazarc?k, Turkey",1.51,1.946,0.122,20.0
2023-02-07T03:27:16.236Z,-0.294,-16.771,10.0,4.6,mb,17.0,107.0,13.755,0.34,us,us6000jp3i,2023-02-28T05:11:54.040Z,north of Ascension Island,13.27,1.931,0.193,8.0
2023-02-07T03:30:01.492Z,37.748,37.632,10.0,4.3,mb,54.0,78.0,0.63,1.04,us,us6000jp3x,2023-03-16T00:31:41.040Z,"3 km S of Gölba??, Turkey",1.3,1.913,0.147,13.0
2023-02-07T03:37:00.403Z,36.279,36.245,10.0,4.3,mb,50.0,82.0,1.182,0.77,us,us6000jm5j,2023-03-16T01:06:14.040Z,,2.31,1.843,0.133,16.0
2023-02-07T03:40:16.955Z,-7.67,127.622,164.647,4.3,mb,26.0,94.0,3.864,0.72,us,us6000jm5m,2023-02-28T05:39:41.040Z,"116 km NE of Lospalos, Timor Leste",9.51,6.748,0.147,13.0
2023-02-07T03:58:56.236Z,37.507,37.227,10.0,4.2,mwr,37.0,89.0,0.26,0.77,us,us6000jp3k,2023-02-28T05:53:15.040Z,Central Turkey,4.34,1.836,0.069,20.0
2023-02-07T04:07:57.801Z,37.718,37.422,10.0,4.1,mb,24.0,87.0,0.466,0.62,us,us6000jp3l,2023-03-16T01:20:52.040Z,Kahramanmaras Earthquake Sequence,3.36,1.483,0.214,6.0
2023-02-07T04:16:42.272Z,37.904,37.432,10.0,3.9,mb,32.0,81.0,0.58,0.73,us,us6000jm5s,2023-03-16T01:24:43.040Z,"6 km S of Nurhak, Turkey",2.99,1.918,0.209,6.0
2023-02-07T04:26:45.440Z,13.219,144.553,64.28,4.4,mb,31.0,143.0,0.479,0.63,us,us6000jp3p,2023-02-28T23:05:50.040Z,,13.86,7.701,0.112,23.0
2023-02-07T04:42:03.194Z,36.813,36.631,10.0,4.4,mb,59.0,57.0,0.586,0.77,us,us6000jm5v,2023-03-16T01:34:25.040Z,"7 km ENE of A?a?? Karafak?l?, Turkey",4.32,1.873,0.115,22.0
2023-02-07T04:45:23.679Z,32.511,141.948,10.0,4.4,mb,27.0,144.0,1.896,0.83,us,us6000jp3q,2023-02-28T23:19:49.040Z,"Izu Islands, Japan region",8.16,1.927,0.17,10.0
2023-02-07T04:52:38.486Z,-14.775,-173.336,10.0,4.3,mb,19.0,113.0,1.734,0.63,us,us6000jp3r,2023-02-28T23:27:49.040Z,"139 km NNE of Hihifo, Tonga",10.09,1.898,0.238,7.0
2023-02-07T05:08:59.651Z,31.724,93.652,10.0,4.2,mb,39.0,69.0,7.026,0.35,us,us6000jp46,2023-02-19T11:35:49.040Z,"153 km E of Nagqu, China",5.48,1.908,0.101,27.0
2023-02-07T05:26:30.941Z,36.153,36.349,13.661,4.4,mwr,66.0,124.0,1.23,0.46,us,us6000jm63,2023-02-25T09:23:48.558Z,"1 km SSE of Boynuyo?un, Turkey",4.79,4.611,0.069,20.0
2023-02-07T05:38:57.318Z,51.32,-178.544,17.676,2.7,ml,26.0,206.0,0.288,0.66,us,us6000jmej,2023-02-25T13:43:47.040Z,"145 km WSW of Adak, Alaska",2.56,7.169,0.105,12.0
2023-02-07T05:59:52.508Z,15.888,145.984,113.88,4.7,mb,52.0,133.0,2.527,0.44,us,us6000jm66,2023-02-25T09:35:00.653Z,"78 km NNE of Saipan, Northern Mariana Islands",12.07,6.689,0.051,117.0
2023-02-07T06:15:23.256Z,38.067,38.141,17.718,4.1,mb,31.0,65.0,0.825,0.38,us,us6000jp3w,2023-02-19T10:09:01.040Z,"9 km WNW of Çelikhan, Turkey",4.45,4.852,0.145,13.0
2023-02-07T06:16:32.702Z,51.476,-175.501,35.0,2.8,ml,18.0,226.0,0.575,0.59,us,us6000jpfg,2023-02-20T05:55:16.040Z,"89 km ESE of Adak, Alaska",4.23,2.011,0.148,6.0
2023-02-07T06:26:11.987Z,37.336,36.876,7.505,4.2,mb,23.0,150.0,0.17,0.4,us,us6000jp3v,2023-02-19T09:57:26.040Z,"22 km NE of Nurda??, Turkey",2.38,5.007,0.187,8.0
2023-02-07T06:40:53.712Z,38.032,36.449,5.95,4.6,mb,55.0,44.0,0.375,0.5,us,us6000jm69,2023-03-28T20:07:36.040Z,"4 km WNW of Göksun, Turkey",2.95,5.12,0.111,24.0
2023-02-07T06:45:42.149Z,49.158,155.902,23.552,5.3,mww,100.0,47.0,4.114,0.53,us,us6000jm6a,2023-02-25T09:57:13.040Z,"169 km S of Severo-Kuril’sk, Russia",8.77,4.018,0.073,18.0
2023-02-07T06:48:51.696Z,38.312,37.578,5.826,4.6,mb,79.0,39.0,0.917,0.64,us,us6000jm6b,2023-03-28T20:09:04.040Z,"26 km SSE of Darende, Turkey",3.17,4.278,0.081,46.0
2023-02-07T06:51:20.393Z,60.132,-153.062,124.1,2.6,ml,,,,0.55,ak,ak0231qyarfw,2023-02-25T11:10:22.040Z,"69 km ENE of Pedro Bay, Alaska",,0.3,,
2023-02-07T07:11:15.008Z,38.097,38.64,9.063,5.4,mww,135.0,29.0,1.464,0.72,us,us6000jm6p,2023-03-09T06:20:08.217Z,"7 km NNE of Sincik, Turkey",2.08,3.088,0.053,34.0
2023-02-07T07:26:36.313Z,38.031,37.581,16.18,4.4,mb,66.0,65.0,0.753,1.05,us,us6000jm6v,2023-03-09T06:16:33.040Z,"14 km ENE of Nurhak, Turkey",2.98,4.552,0.127,18.0
2023-02-07T07:45:06.565Z,36.886,36.601,10.0,4.2,mb,31.0,104.0,0.565,0.81,us,us6000jp49,2023-03-22T13:35:34.040Z,Turkey-Syria border region,3.14,1.803,0.305,3.0
2023-02-07T07:54:23.648Z,36.577,36.454,10.0,4.3,mb,35.0,56.0,0.849,0.96,us,us6000jm6x,2023-03-22T14:13:25.040Z,"12 km NE of K?r?khan, Turkey",4.98,1.912,0.217,6.0
2023-02-07T08:01:26.563Z,56.252,-149.265,14.993,3.3,ml,33.0,214.0,2.376,0.46,us,us6000jm6y,2023-03-08T05:33:21.040Z,"237 km SE of Chiniak, Alaska",3.04,8.431,0.055,44.0
2023-02-07T08:18:11.763Z,38.137,38.537,15.974,4.3,mb,32.0,76.0,0.731,0.66,us,us6000jp3z,2023-03-09T09:33:07.040Z,eastern Turkey,3.45,5.357,0.265,6.0
2023-02-07T08:21:37.023Z,52.405,-169.357,40.032,2.8,ml,10.0,272.0,0.443,0.97,us,us6000jm8e,2023-03-22T14:13:44.040Z,"68 km SSW of Nikolski, Alaska",9.4,28.781,0.115,10.0
2023-02-07T08:25:46.609Z,37.882,37.528,10.0,4.5,mb,63.0,56.0,0.624,0.78,us,us6000jm71,2023-03-28T20:10:37.040Z,"11 km SE of Nurhak, Turkey",5.01,1.877,0.113,23.0
2023-02-07T08:49:35.851Z,49.513,-28.423,10.0,5.1,mww,69.0,58.0,16.422,0.6,us,us6000jm74,2023-03-10T19:58:16.571Z,northern Mid-Atlantic Ridge,6.19,1.723,0.05,38.0
2023-02-07T09:53:31.468Z,38.147,36.369,20.355,4.2,mb,45.0,53.0,0.263,0.43,us,us6000jp42,2023-03-10T14:25:46.040Z,Central Turkey,3.73,1.655,0.118,22.0
2023-02-07T09:56:46.012Z,-3.592,126.578,10.0,4.7,mb,38.0,86.0,3.445,0.55,us,us6000jm7c,2023-03-17T16:11:57.040Z,"Buru, Indonesia",7.44,1.877,0.098,32.0
2023-02-07T09:57:35.464Z,-3.56,126.45,10.0,4.3,mb,25.0,60.0,3.576,0.35,us,us6000jp5d,2023-03-08T19:45:29.040Z,"193 km W of Ambon, Indonesia",6.71,1.898,0.161,11.0
2023-02-07T10:07:18.238Z,37.523,37.147,10.944,4.2,mb,65.0,47.0,0.197,0.49,us,us6000jp54,2023-03-10T15:29:52.040Z,"14 km WNW of Pazarc?k, Turkey",5.6,3.328,0.082,43.0
2023-02-07T10:10:58.522Z,14.184,145.797,92.86,4.5,mb,37.0,75.0,1.078,0.58,us,us6000jp43,2023-03-09T13:39:32.040Z,"Rota region, Northern Mariana Islands",8.74,7.704,0.11,24.0
2023-02-07T10:18:14.589Z,38.016,38.57,12.988,5.3,mww,204.0,29.0,0.608,0.54,us,us6000jm7f,2023-03-10T10:38:53.275Z,eastern Turkey,5.21,3.31,0.065,23.0
2023-02-07T10:22:21.610Z,-21.502,-68.521,130.702,4.2,mb,27.0,55.0,1.01,0.54,us,us6000jm7g,2023-03-08T14:04:19.040Z,"113 km NNE of Calama, Chile",5.76,5.613,0.141,14.0
2023-02-07T10:27:32.024Z,38.306,38.191,16.052,4.6,mb,120.0,42.0,0.997,0.38,us,us6000jm7h,2023-03-09T17:26:03.040Z,"4 km WNW of Ye?ilyurt, Turkey",4.51,3.721,0.058,91.0
2023-02-07T10:28:27.701Z,-3.413,126.7,10.0,4.5,mb,32.0,75.0,3.382,0.54,us,us6000jm7i,2023-03-08T14:51:31.040Z,"167 km W of Ambon, Indonesia",7.65,1.916,0.14,15.0
2023-02-07T10:37:17.535Z,36.096,35.944,10.0,4.6,mb,84.0,71.0,1.48,0.61,us,us6000jp45,2023-03-10T13:51:17.040Z,"9 km WSW of Uzunba?, Turkey",5.14,1.865,0.091,36.0
2023-02-07T10:45:02.439Z,14.038,145.182,98.487,4.6,mb,37.0,107.0,0.54,0.49,us,us6000jp47,2023-03-09T13:06:18.040Z,"63 km NNE of Yigo Village, Guam",12.57,6.677,0.103,28.0
2023-02-07T10:53:22.247Z,40.182,23.643,10.0,4.9,mb,80.0,79.0,1.732,0.43,us,us6000jm7j,2023-03-08T16:37:18.214Z,"4 km SSW of Níkiti, Greece",5.91,1.865,0.067,69.0
2023-02-07T10:56:29.905Z,37.87,36.664,8.656,4.5,mb,68.0,68.0,0.384,0.7,us,us6000jm7k,2023-03-09T15:55:31.040Z,Central Turkey,6.72,5.002,0.083,44.0
2023-02-07T10:57:45.797Z,37.891,36.665,10.0,4.6,mb,65.0,43.0,0.401,0.71,us,us6000jp48,2023-03-28T20:13:53.040Z,Central Turkey,3.5,1.86,0.088,40.0
2023-02-07T11:01:11.695Z,37.981,37.662,3.759,4.4,mb,97.0,51.0,0.768,0.47,us,us6000jp4b,2023-03-22T12:33:18.040Z,Central Turkey,4.92,3.872,0.069,62.0
2023-02-07T12:07:03.774Z,38.217,38.263,15.409,4.5,mb,93.0,26.0,0.892,0.54,us,us6000jm7q,2023-03-09T15:40:06.040Z,"8 km S of Ye?ilyurt, Turkey",3.77,4.057,0.071,59.0
2023-02-07T12:08:38.490Z,38.79,-122.756,2.22,2.77,md,101.0,25.0,0.01113,0.1,nc,nc73842956,2023-03-17T07:18:49.040Z,"1km N of The Geysers, CA",0.11,0.2,0.167,95.0
2023-02-07T12:41:58.511Z,52.594,-173.502,186.954,4.0,mb,132.0,137.0,0.419,0.5,us,us6000jm7y,2023-03-17T07:22:28.040Z,"65 km NE of Atka, Alaska",6.5,5.234,0.061,72.0
2023-02-07T12:47:33.330Z,54.509,-161.244,35.0,3.1,ml,26.0,223.0,0.736,0.52,us,us6000jpez,2023-03-08T11:59:18.040Z,"92 km SE of King Cove, Alaska",3.35,2.015,0.128,8.0
2023-02-07T12:47:41.825Z,50.966,-171.218,19.394,3.8,mb,136.0,132.0,2.045,0.5,us,us6000jm7w,2023-03-08T13:59:35.040Z,"247 km SE of Atka, Alaska",7.23,5.174,0.06,71.0
2023-02-07T13:18:04.400Z,33.422,-118.806,5.78,2.83,ml,29.0,183.0,0.3278,0.26,ci,ci40411800,2023-02-14T20:42:09.040Z,"24km ESE of Santa Barbara Is., CA",0.56,31.61,0.159,25.0
2023-02-07T13:21:57.948Z,54.416,-159.619,35.0,2.5,ml,12.0,273.0,1.495,0.43,us,us6000jpf3,2023-02-19T21:50:25.040Z,"117 km SSE of Sand Point, Alaska",8.57,2.025,,
2023-02-07T13:31:20.635Z,50.692,-173.345,10.0,4.3,mb,61.0,136.0,1.653,0.48,us,us6000jm83,2023-02-19T21:54:06.040Z,"177 km SSE of Atka, Alaska",5.56,1.876,0.055,95.0
2023-02-07T13:36:03.340Z,-4.544,153.35,80.541,4.4,mb,45.0,119.0,1.234,0.68,us,us6000jp4g,2023-02-19T22:00:11.040Z,"122 km E of Kokopo, Papua New Guinea",11.47,6.608,0.094,33.0
2023-02-07T13:36:41.353Z,36.098,35.845,10.0,4.5,mb,81.0,70.0,1.532,0.91,us,us6000jm84,2023-02-19T22:06:14.040Z,"17 km WSW of Uzunba?, Turkey",4.45,1.802,0.084,41.0
2023-02-07T13:46:56.948Z,14.357,122.982,10.0,4.8,mb,80.0,112.0,7.678,0.57,us,us6000jm8f,2023-03-05T15:09:03.334Z,"16 km NNE of Sabang Indan, Philippines",9.27,1.841,0.063,77.0
2023-02-07T14:12:14.861Z,-40.984,-91.249,10.0,4.6,mb,44.0,144.0,13.617,0.89,us,us6000jp4i,2023-02-19T22:15:45.040Z,,8.37,1.863,0.096,32.0
